code;name;sitecode;lat;lon;start;stop;lm;m_6;m_5;m_4;m_3;m_2;m_1;m0;m1;m2;m3;m4;m5;m6;m7
BIRZS;Zsofia Biro;17122;47.6667;18.4000;2011-10-22 01:15:00;2011-10-22 02:15:00;6.000;0;0;0;0;1;1;1;4;1;1;0;0;0;0
BIRZS;Zsofia Biro;17122;47.6667;18.4000;2011-10-22 02:15:00;2011-10-22 03:00:00;5.000;0;0;0;0;2;0;2;2;0;0;0;0;0;0
BIRZS;Zsofia Biro;17122;47.6667;18.4000;2011-10-22 03:00:00;2011-10-22 03:45:00;5.000;0;0;0;0;2;2;5;2;3;0;2;0;0;0
BURVA;Vladimir Burgic;9872;44.1583;19.7364;2011-10-06 21:25:00;2011-10-06 22:45:00;6.100;0;0;0;0;0;0;0;0;1;0;0;0;0;0
DAVMR;Mark Davis;25259;32.7583;-79.8556;2011-10-22 04:05:00;2011-10-22 05:05:00;5.550;0;0;0;0;0;0;0;1;2;0;0;1;0;0
DAVMR;Mark Davis;25259;32.7583;-79.8556;2011-10-22 05:05:00;2011-10-22 06:05:00;5.550;0;0;0;0;0;0;0;1;1;2;0;0;0;0
DIJSA;Sietse Dijkstra;79799;52.3878;6.6744;2011-10-20 01:40:00;2011-10-20 02:49:00;6.009;0;0;0;0;0;0;0;0;1;2;1;0;0;0
DIJSB;Sietse Dijkstra;86298;52.3878;6.6744;2011-10-21 01:20:00;2011-10-21 03:45:00;6.031;0;0;0;0;0;1;2;0;3;3;1;0;0;0
DIJSC;Sietse Dijkstra;75441;52.3011;6.6967;2011-10-21 23:00:00;2011-10-22 02:00:00;6.117;0;0;0;0;1;2;0;2;6;4;5;2;0;0
DIJSC;Sietse Dijkstra;75441;52.3011;6.6967;2011-10-22 02:00:00;2011-10-22 04:45:00;5.817;0;0;0;0;1;2;2;4;6;7;4;1;0;0
DIJSD;Sietse Dijkstra;96605;52.4150;6.9664;2011-10-23 00:10:00;2011-10-23 02:30:00;6.261;0;0;0;0;0;1;3;4;5;9;6;4;0;0
