code;name;sitecode;lat;lon;start;stop;lm;m_6;m_5;m_4;m_3;m_2;m_1;m0;m1;m2;m3;m4;m5;m6;m7
KWIMC;Maciej Kwinta;34017;49.9833;19.8833;2014-01-03 19:26:00;2014-01-03 19:57:00;5.600;0;0;0;0;0;0;0;0;0.5;3.5;0;0;0;0
KWIMC;Maciej Kwinta;34017;49.9833;19.8833;2014-01-03 19:59:00;2014-01-03 20:30:00;5.600;0;0;0;0;0;0;0;0.5;1.5;2;1;0;0;0
KWIMC;Maciej Kwinta;34017;49.9833;19.8833;2014-01-03 20:30:00;2014-01-03 21:01:00;5.600;0;0;0;0;0;0;1;0;2;1;0;0;0;0
KWIMC;Maciej Kwinta;34017;49.9833;19.8833;2014-01-03 21:03:00;2014-01-03 21:34:00;5.500;0;0;0;0;0;0;0;0;0.5;1.5;1;0;0;0
LIREI;reizhe li;92277;43.4708;87.1775;2014-01-03 20:15:00;2014-01-03 20:30:00;5.000;0;0;0;0;0;2;3;0;3;1;0;0;0;0
LIREZ;reizhe li;20128;43.4708;87.1778;2014-01-03 20:15:00;2014-01-03 20:30:00;5.010;0;0;0;0;0;2;3;0;3;1;0;0;0;0
LIUXI;Xinge Liu;56786;43.4708;87.1778;2014-01-03 20:45:00;2014-01-03 20:51:00;5.160;0;0;0;0;0;0;0;1;4;1;2;0;0;0
MAKAB;Aleksei Makarow;18545;39.2833;44.2833;2014-01-03 19:40:00;2014-01-03 20:30:00;5.000;0;0;0;0;0.5;1.5;1;2.5;3.5;1.5;1.5;0;0;0
MAKRM;Roman Makhnenko;47833;45.0506;37.3242;2014-01-03 19:13:00;2014-01-03 19:24:00;5.000;0;0;0;0;0;0;1;0;0;0;0;0;0;0
MAKRM;Roman Makhnenko;47833;45.0506;37.3242;2014-01-03 19:32:00;2014-01-03 20:03:00;5.500;0;0;0;0.5;0.5;0;1;1;2.5;0.5;1;0;0;0
MAKRM;Roman Makhnenko;47833;45.0506;37.3242;2014-01-03 20:20:00;2014-01-03 20:40:00;5.700;0;0;0;0;0;0;1;1.5;0.5;0;0;0;0;0
MAKRM;Roman Makhnenko;47833;45.0506;37.3242;2014-01-03 20:52:00;2014-01-03 21:02:00;5.500;0;0;0;0;0;0;0;1;1;0;0;0;0;0
MAKRM;Roman Makhnenko;47833;45.0506;37.3242;2014-01-03 21:36:00;2014-01-03 22:10:00;5.500;0;0;0;0;0;0;1.5;0.5;2;5.5;0.5;0;0;0
MAKRM;Roman Makhnenko;47833;45.0506;37.3242;2014-01-03 22:30:00;2014-01-03 23:10:00;5.700;0;0;0;0;1;3.5;4.5;2;4;0;2;0;0;0
MAKRM;Roman Makhnenko;47833;45.0506;37.3242;2014-01-03 23:47:00;2014-01-04 00:11:00;5.700;0;0;0;0;1;0.5;1.5;0;2;2.5;2;0.5;0;0
MAKRM;Roman Makhnenko;47833;45.0506;37.3242;2014-01-04 00:50:00;2014-01-04 01:10:00;5.700;0;0;0;1;1;2;4;2;3;1;0;0;0;0
MAKRM;Roman Makhnenko;47833;45.0506;37.3242;2014-01-04 01:10:00;2014-01-04 01:30:00;5.700;0;0;0;0;1.5;2;2.5;0;3;0;1;0;0;0
MAKRM;Roman Makhnenko;47833;45.0506;37.3242;2014-01-04 02:10:00;2014-01-04 02:32:00;5.500;0;0;0;1;0;1;1;0.5;5.5;1;1;0;0;0
MAQIX;Qiang Ma;66858;39.5808;117.6442;2014-01-03 19:30:00;2014-01-03 19:36:00;5.340;0;0;0;0;0;2;2;0;1;2;0;0;0;0
MAQIX;Qiang Ma;66858;39.5808;117.6442;2014-01-03 19:36:00;2014-01-03 19:42:00;5.340;0;0;0;1;0;2;0;0;1;1;0;0;0;0
MAQIX;Qiang Ma;66858;39.5808;117.6442;2014-01-03 19:42:00;2014-01-03 19:48:00;5.340;0;0;0;0;2;4;4;3;1;1;0;0;0;0
MAQIX;Qiang Ma;66858;39.5808;117.6442;2014-01-03 19:48:00;2014-01-03 19:54:00;5.340;0;0;0;0;0;0;0;0;5;1;1;0;0;0
MAQIX;Qiang Ma;66858;39.5808;117.6442;2014-01-03 19:54:00;2014-01-03 20:00:00;5.340;0;0;0;0;0;2;0;1;2;0;0;0;0;0
MAQIX;Qiang Ma;66858;39.5808;117.6442;2014-01-03 20:00:00;2014-01-03 20:06:00;5.340;0;0;0;0;0;1;0;1;4;1;2;0;0;0
MAQIX;Qiang Ma;66858;39.5808;117.6442;2014-01-03 20:06:00;2014-01-03 20:12:00;5.340;0;0;0;0;2;1;1;3;2;0;0;0;0;0
MAQIX;Qiang Ma;66858;39.5808;117.6442;2014-01-03 20:12:00;2014-01-03 20:18:00;5.340;0;0;0;1;1;2;1;0;0;5;4;0;0;0
MAQIX;Qiang Ma;66858;39.5808;117.6442;2014-01-03 20:18:00;2014-01-03 20:24:00;5.340;0;0;0;1;2;1;0;3;2;6;2;0;0;0
MAQIX;Qiang Ma;66858;39.5808;117.6442;2014-01-03 20:24:00;2014-01-03 20:30:00;5.340;0;0;1;0;2;0;1;1;4;0;1;0;0;0
MAQIX;Qiang Ma;66858;39.5808;117.6442;2014-01-03 20:30:00;2014-01-03 20:36:00;5.340;0;0;0;0;0;3;2;1;2;1;0;0;0;0
MAQIX;Qiang Ma;66858;39.5808;117.6442;2014-01-03 20:36:00;2014-01-03 20:42:00;5.340;0;0;0;0;1;2;1;1;1;0;0;0;0;0
MAQIX;Qiang Ma;66858;39.5808;117.6442;2014-01-03 20:42:00;2014-01-03 20:48:00;5.340;0;0;0;1;1;3;0;1;2;2;2;0;0;0
